,Data Medicao,PRECIPITACAO,TEMPERATURA_MAXIMA_MEDIA,TEMPERATURA_MEDIA,TEMPERATURA_MINIMA_MEDIA,PET,BAL,SPI6,SPEI3,Date,ano,mes,frequencia_incendios,mes_numero
86,2005-03-31,398.6,26.877419,21.664516,18.006452,129.946084182832,268.653915817168,0.507979636120526,1.65048834034041,03/2005,2005,Março,0,3
87,2005-04-30,28.0,27.393333,22.082667,17.57,116.68304071067,-88.6830407106701,-0.240950698904521,0.915210640727729,04/2005,2005,Abril,0,4
88,2005-05-31,17.0,25.448387,19.714839,14.806452,102.817933259923,-85.8179332599234,0.467359656709809,0.373303929842662,05/2005,2005,Maio,4,5
89,2005-06-30,5.4,24.826667,19.448667,15.17,86.8348198541948,-81.4348198541948,1.06664277053035,-1.14615399424,06/2005,2005,Junho,4,6
90,2005-07-31,0.2,25.335484,19.110323,13.954839,99.5451206067036,-99.3451206067036,0.888600408782935,0.153087472578153,07/2005,2005,Julho,38,7
91,2005-08-31,39.1,27.406452,21.109677,16.051613,118.79645419882,-79.6964541988202,0.65699562318362,1.26170012600282,08/2005,2005,Agosto,46,8
92,2005-09-30,55.9,29.193333,23.092667,18.58,134.661283175175,-78.7612831751749,-0.617966906122577,1.03013556191208,09/2005,2005,Setembro,25,9
93,2005-10-31,57.3,30.925806,24.767097,19.729032,162.456539971357,-105.156539971357,-0.263390724876857,-0.101166120344093,10/2005,2005,Outubro,18,10
94,2005-11-30,226.5,26.546667,21.454667,18.426667,130.982446699712,95.5175533002885,-0.394827031179127,-0.557482373368947,11/2005,2005,Novembro,5,11
95,2005-12-31,419.3,25.483871,21.063226,17.809677,130.64627513887,288.65372486113,0.730187381894461,0.525742132029013,12/2005,2005,Dezembro,0,12
96,2006-01-31,123.1,27.487097,22.216129,18.251613,147.47054160805,-24.3705416080496,0.27072777395497,0.770509644080382,01/2006,2006,Janeiro,0,1
97,2006-02-28,191.4,27.875,22.095,18.635714,130.758114898935,60.6418851010654,0.160696742229223,0.816040105148791,02/2006,2006,Fevereiro,0,2
98,2006-03-31,257.9,26.629032,21.660645,18.654839,123.815255453129,134.084744546871,0.25351673099753,-0.091520166598113,03/2006,2006,Março,0,3
99,2006-04-30,141.7,26.593333,21.324667,17.906667,109.093771852319,32.6062281476812,0.66291610423306,0.392228066006923,04/2006,2006,Abril,1,4
100,2006-05-31,35.1,26.03871,20.149032,15.416129,104.349463620324,-69.2494636203239,0.874938548100163,0.397208432213218,05/2006,2006,Maio,9,5
101,2006-06-30,0.9,24.446667,18.640667,13.836667,88.9573441610825,-88.0573441610825,-0.0612432518294314,0.294304900711266,06/2006,2006,Junho,10,6
102,2006-07-31,0.1,25.687097,19.268387,13.893548,101.727680080304,-101.627680080304,0.403037272090119,0.407065387134941,07/2006,2006,Julho,38,7
103,2006-08-31,52.8,28.248387,21.829032,16.745161,121.892478748809,-69.0924787488093,0.658187331391394,1.3014205205435,08/2006,2006,Agosto,64,8
104,2006-09-30,40.3,28.193333,22.175333,17.45,132.022192322859,-91.7221923228589,0.587365905177412,0.967279453113934,09/2006,2006,Setembro,17,9
105,2006-10-31,526.4,26.532258,21.237419,18.106452,131.098265253487,395.301734746513,2.77525353335145,2.21967843531816,10/2006,2006,Outubro,1,10
106,2006-11-30,195.6,26.576667,21.530667,18.04,133.706503834526,61.8934961654741,2.304220217949,1.9745241321432,11/2006,2006,Novembro,0,11
107,2006-12-31,182.1,26.693548,21.805806,18.625806,137.393936035794,44.7060639642061,1.78726018884477,1.76174501676002,12/2006,2006,Dezembro,0,12
108,2007-01-31,269.6,26.932258,22.049677,18.812903,138.283592287261,131.316407712739,2.19818284681353,-0.209812972911894,01/2007,2007,Janeiro,1,1
